Year;Month;DayofMonth;DayOfWeek;Actual_Shipment_Time;Planned_Shipment_Time;Planned_Delivery_Time;Carrier_Name;Carrier_Num;Planned_TimeofTravel;Shipment_Delay;Source;Destination;Distance;Delivery_Status
2020;1;4;5;1631;1610;1820;WN;1014;70;21;MDW;DTW;229;1
2020;1;4;5;NA;955;1200;WN;1567;65;NA;MDW;DTW;229;NA
2020;1;4;5;1422;1405;1610;WN;1916;65;17;MDW;DTW;229;1
2020;1;4;5;601;600;805;WN;3326;65;1;MDW;DTW;229;0
2020;1;4;5;2151;2125;2325;WN;3915;60;26;MDW;DTW;229;1
2020;1;4;5;1318;1305;1700;WN;234;175;13;MDW;FLL;1166;0
2020;1;4;5;1822;1735;2130;WN;892;175;47;MDW;FLL;1166;1
2020;1;4;5;1055;925;1325;WN;2630;180;90;MDW;FLL;1166;1
2020;1;4;5;2118;1955;2350;WN;3228;175;83;MDW;FLL;1166;1
2020;1;4;5;635;630;1030;WN;3848;180;5;MDW;FLL;1166;0
2020;1;4;5;649;640;925;WN;195;165;9;MDW;HOU;937;0
2020;1;4;5;2056;2015;2300;WN;203;165;41;MDW;HOU;937;1
2020;1;4;5;824;820;1105;WN;319;165;4;MDW;HOU;937;0
2020;1;4;5;610;610;855;WN;1665;165;0;MDW;HOU;937;0
2020;1;4;5;1412;1415;1700;WN;1927;165;-3;MDW;HOU;937;0
2020;1;4;5;1147;1115;1400;WN;3763;165;32;MDW;HOU;937;1
2020;1;4;5;1710;1710;1955;WN;3841;165;0;MDW;HOU;937;0
2020;1;4;5;2151;2110;2350;WN;205;100;41;MDW;IAD;577;1
2020;1;4;5;1708;1650;1930;WN;335;100;18;MDW;IAD;577;1
2020;1;4;5;1549;1405;1650;WN;1307;105;104;MDW;IAD;577;1
2020;1;4;5;1150;1150;1435;WN;1488;105;0;MDW;IAD;577;0
2020;1;4;5;1933;1915;2155;WN;3232;100;18;MDW;IAD;577;1
2020;1;4;5;644;640;915;WN;3760;95;4;MDW;IAD;577;0
2020;1;4;5;1653;1655;1850;WN;378;55;-2;MDW;IND;162;0
2020;1;4;5;2140;2105;2255;WN;771;50;35;MDW;IND;162;1
2020;1;4;5;1318;1255;1445;WN;1333;50;23;MDW;IND;162;1
2020;1;4;5;721;715;905;WN;1746;50;6;MDW;IND;162;0
2020;1;4;5;927;905;1205;WN;969;120;22;MDW;ISP;765;1
2020;1;4;5;1648;1550;1900;WN;1667;130;58;MDW;ISP;765;1
2020;1;4;5;1314;1245;1555;WN;1930;130;29;MDW;ISP;765;1
2020;1;4;5;1848;1845;2150;WN;2703;125;3;MDW;ISP;765;0
2020;1;4;5;1908;1845;2045;WN;405;120;23;MDW;JAN;666;1
2020;1;4;5;735;730;925;WN;1035;115;5;MDW;JAN;666;0
2020;1;4;5;2102;2100;2300;WN;164;240;2;MDW;LAS;1521;0
2020;1;4;5;1702;1705;1905;WN;201;240;-3;MDW;LAS;1521;0
2020;1;4;5;1031;1030;1230;WN;300;240;1;MDW;LAS;1521;0
2020;1;4;5;1610;1550;1750;WN;433;240;20;MDW;LAS;1521;1
2020;1;4;5;2023;2005;2205;WN;556;240;18;MDW;LAS;1521;1
2020;1;4;5;1207;1200;1400;WN;872;240;7;MDW;LAS;1521;0
2020;1;4;5;617;615;815;WN;891;240;2;MDW;LAS;1521;0
2020;1;4;5;805;740;940;WN;1016;240;25;MDW;LAS;1521;1
2020;1;4;5;1502;1500;1700;WN;1422;240;2;MDW;LAS;1521;0
2020;1;4;5;856;830;1030;WN;2295;240;26;MDW;LAS;1521;1
2020;1;4;5;2017;1925;2125;WN;2449;240;52;MDW;LAS;1521;1
2020;1;4;5;1622;1430;1630;WN;3844;240;112;MDW;LAS;1521;1
2020;1;4;5;847;840;1115;WN;118;275;7;MDW;LAX;1750;0
2020;1;4;5;733;655;925;WN;184;270;38;MDW;LAX;1750;1
2020;1;4;5;2226;2100;2330;WN;587;270;86;MDW;LAX;1750;1
2020;1;4;5;1507;1500;1730;WN;829;270;7;MDW;LAX;1750;0
2020;1;4;5;1202;1140;1415;WN;2979;275;22;MDW;LAX;1750;1
2020;1;4;5;1422;1400;1630;WN;3149;270;22;MDW;LAX;1750;1
2020;1;4;5;1748;1735;2010;WN;3584;275;13;MDW;LAX;1750;0
2020;1;4;5;1525;1500;1645;WN;49;105;25;MDW;LIT;544;1
2020;1;4;5;713;715;840;WN;19;85;-2;MDW;MCI;405;0
2020;1;4;5;1123;1040;1205;WN;33;85;43;MDW;MCI;405;1
2020;1;4;5;1754;1720;1845;WN;59;85;34;MDW;MCI;405;1
2020;1;4;5;1259;1245;1410;WN;132;85;14;MDW;MCI;405;0
2020;1;4;5;2149;2135;2300;WN;342;85;14;MDW;MCI;405;0
2020;1;4;5;854;845;1010;WN;407;85;9;MDW;MCI;405;0
2020;1;4;5;931;925;1050;WN;449;85;6;MDW;MCI;405;0
2020;1;4;5;637;620;745;WN;629;85;17;MDW;MCI;405;1
2020;1;4;5;1940;1935;2100;WN;727;85;5;MDW;MCI;405;0
2020;1;4;5;NA;1145;1310;WN;951;85;NA;MDW;MCI;405;NA
2020;1;4;5;1511;1505;1630;WN;1257;85;6;MDW;MCI;405;0
2020;1;4;5;1627;1620;1745;WN;2900;85;7;MDW;MCI;405;0
2020;1;4;5;1310;1300;1630;WN;401;150;10;MDW;MCO;989;0
2020;1;4;5;625;615;945;WN;482;150;10;MDW;MCO;989;0
2020;1;4;5;2113;2005;2335;WN;1189;150;68;MDW;MCO;989;1
2020;1;4;5;1406;1400;1730;WN;1206;150;6;MDW;MCO;989;0
2020;1;4;5;805;805;1135;WN;1765;150;0;MDW;MCO;989;0
2020;1;4;5;1114;1020;1350;WN;2631;150;54;MDW;MCO;989;1
2020;1;4;5;1722;1710;2040;WN;3050;150;12;MDW;MCO;989;0
2020;1;4;5;1938;1935;2305;WN;3919;150;3;MDW;MCO;989;0
2020;1;4;5;2318;2015;2315;WN;396;120;183;MDW;MHT;838;1
2020;1;4;5;639;635;935;WN;1674;120;4;MDW;MHT;838;0
2020;1;4;5;1833;1805;2110;WN;1951;125;28;MDW;MHT;838;1
2020;1;4;5;1405;1345;1645;WN;2524;120;20;MDW;MHT;838;1
2020;1;4;5;1052;1040;1340;WN;2813;120;12;MDW;MHT;838;0
2020;1;4;5;1402;1400;1620;WN;1192;140;2;MDW;MSY;825;0
2020;1;4;5;916;905;1150;WN;142;285;11;MDW;OAK;1844;0
2020;1;4;5;1222;1155;1435;WN;562;280;27;MDW;OAK;1844;1
2020;1;4;5;2033;2010;2250;WN;1076;280;23;MDW;OAK;1844;1
2020;1;4;5;1629;1630;1915;WN;1161;285;-1;MDW;OAK;1844;0
2020;1;4;5;1408;1330;1615;WN;2195;285;38;MDW;OAK;1844;1
2020;1;4;5;1004;955;1120;WN;555;85;9;MDW;OMA;423;0
2020;1;4;5;1237;1235;1400;WN;1066;85;2;MDW;OMA;423;0
2020;1;4;5;1737;1735;1900;WN;1423;85;2;MDW;OMA;423;0
2020;1;4;5;718;700;825;WN;2544;85;18;MDW;OMA;423;1
2020;1;4;5;2142;2115;2240;WN;3491;85;27;MDW;OMA;423;1
2020;1;4;5;1559;1600;1725;WN;3832;85;-1;MDW;OMA;423;0
2020;1;4;5;1339;1325;1620;WN;568;115;14;MDW;ORF;704;0
2020;1;4;5;1932;1915;2210;WN;3510;115;17;MDW;ORF;704;1
2020;1;4;5;848;835;1105;WN;561;270;13;MDW;PDX;1751;0
2020;1;4;5;2046;1835;2105;WN;2804;270;131;MDW;PDX;1751;1
2020;1;4;5;1552;1540;1850;WN;79;130;12;MDW;PHL;668;0
2020;1;4;5;630;630;925;WN;235;115;0;MDW;PHL;668;0
2020;1;4;5;1256;1245;1545;WN;792;120;11;MDW;PHL;668;0
2020;1;4;5;1908;1845;2145;WN;1136;120;23;MDW;PHL;668;1
2020;1;4;5;1725;1715;2025;WN;2789;130;10;MDW;PHL;668;0
2020;1;4;5;600;600;855;WN;3153;115;0;MDW;PHL;668;0
2020;1;4;5;1003;935;1230;WN;3757;115;28;MDW;PHL;668;1
2020;1;4;5;2212;2135;25;WN;3927;110;37;MDW;PHL;668;1
2020;1;4;5;830;815;1105;WN;259;230;15;MDW;PHX;1444;0
2020;1;4;5;658;645;940;WN;616;235;13;MDW;PHX;1444;0
2020;1;4;5;1539;1510;1805;WN;921;235;29;MDW;PHX;1444;1
2020;1;4;5;2049;2010;2300;WN;1023;230;39;MDW;PHX;1444;1
2020;1;4;5;1726;1725;2020;WN;1827;235;1;MDW;PHX;1444;0
2020;1;4;5;1258;1245;1540;WN;1842;235;13;MDW;PHX;1444;0
2020;1;4;5;2148;2130;15;WN;3336;225;18;MDW;PHX;1444;1
2020;1;4;5;1125;1010;1300;WN;3501;230;75;MDW;PHX;1444;1
2020;1;4;5;2306;2050;2305;WN;337;75;136;MDW;PIT;402;1
2020;1;4;5;734;730;950;WN;1414;80;4;MDW;PIT;402;0
2020;1;4;5;1517;1515;1730;WN;2445;75;2;MDW;PIT;402;0
2020;1;4;5;1121;1115;1330;WN;3170;75;6;MDW;PIT;402;0
2020;1;4;5;1805;1755;2010;WN;3249;75;10;MDW;PIT;402;0
2020;1;4;5;631;620;840;WN;3414;80;11;MDW;PIT;402;0
2020;1;4;5;649;650;955;WN;1064;125;-1;MDW;PVD;842;0
2020;1;4;5;2149;2030;2335;WN;2174;125;79;MDW;PVD;842;1
2020;1;4;5;1243;1235;1540;WN;2974;125;8;MDW;PVD;842;0
2020;1;4;5;1814;1815;2120;WN;3831;125;-1;MDW;PVD;842;0
2020;1;4;5;1604;1515;1805;WN;255;110;49;MDW;RDU;632;1
2020;1;4;5;1208;1210;1455;WN;1429;105;-2;MDW;RDU;632;0
2020;1;4;5;2121;2020;2300;WN;3063;100;61;MDW;RDU;632;1
2020;1;4;5;740;705;950;WN;3675;105;35;MDW;RDU;632;1
2020;1;4;5;1449;1435;1650;WN;1276;255;14;MDW;RNO;1680;0
2020;1;4;5;1216;1210;1600;WN;1218;170;6;MDW;RSW;1105;0
2020;1;4;5;2016;1955;2340;WN;1558;165;21;MDW;RSW;1105;1
2020;1;4;5;922;915;1305;WN;3413;170;7;MDW;RSW;1105;0
2020;1;4;5;1302;1240;1505;WN;299;265;22;MDW;SAN;1728;1
2020;1;4;5;701;630;855;WN;339;265;31;MDW;SAN;1728;1
2020;1;4;5;824;820;1045;WN;635;265;4;MDW;SAN;1728;0
2020;1;4;5;1430;1430;1655;WN;1188;265;0;MDW;SAN;1728;0
2020;1;4;5;1951;1835;2100;WN;2729;265;76;MDW;SAN;1728;1
2020;1;4;5;748;750;1045;WN;511;175;-2;MDW;SAT;1036;0
2020;1;4;5;2021;1845;2140;WN;1394;175;96;MDW;SAT;1036;1
2020;1;4;5;2116;2055;2300;WN;74;65;21;MDW;SDF;271;1
2020;1;4;5;632;625;830;WN;247;65;7;MDW;SDF;271;0
2020;1;4;5;1751;1755;2000;WN;693;65;-4;MDW;SDF;271;0
2020;1;4;5;1350;1355;1600;WN;823;65;-5;MDW;SDF;271;0
2020;1;4;5;1057;1055;1300;WN;2019;65;2;MDW;SDF;271;0
2020;1;4;5;2037;2000;2230;WN;421;270;37;MDW;SEA;1733;1
2020;1;4;5;1121;1040;1310;WN;658;270;41;MDW;SEA;1733;1
2020;1;4;5;809;755;1025;WN;2702;270;14;MDW;SEA;1733;0
2020;1;4;5;2027;1915;2205;WN;1009;290;72;MDW;SFO;1855;1
2020;1;4;5;1553;1305;1555;WN;1837;290;168;MDW;SFO;1855;1
2020;1;4;5;1209;950;1240;WN;3846;290;139;MDW;SFO;1855;1
2020;1;4;5;745;735;1020;WN;220;285;10;MDW;SJC;1838;0
2020;1;4;5;1844;1815;2100;WN;2199;285;29;MDW;SJC;1838;1
2020;1;4;5;932;925;1155;WN;151;210;7;MDW;SLC;1258;0
2020;1;4;5;1719;1640;1910;WN;1662;210;39;MDW;SLC;1258;1
2020;1;4;5;1932;1930;2200;WN;163;270;2;MDW;SMF;1790;0
2020;1;4;5;840;825;1055;WN;3145;270;15;MDW;SMF;1790;0
2020;1;4;5;1011;1000;1105;WN;29;65;11;MDW;STL;251;0
2020;1;4;5;1749;1755;1900;WN;166;65;-6;MDW;STL;251;0
2020;1;4;5;2146;2125;2225;WN;393;60;21;MDW;STL;251;1
2020;1;4;5;1854;1855;2000;WN;490;65;-1;MDW;STL;251;0
2020;1;4;5;NA;730;830;WN;631;60;NA;MDW;STL;251;NA
2020;1;4;5;NA;1555;1700;WN;952;65;NA;MDW;STL;251;NA
2020;1;4;5;1105;1110;1215;WN;1402;65;-5;MDW;STL;251;0
2020;1;4;5;626;625;725;WN;1586;60;1;MDW;STL;251;0
2020;1;4;5;804;805;910;WN;2177;65;-1;MDW;STL;251;0
2020;1;4;5;1459;1445;1550;WN;2205;65;14;MDW;STL;251;0
2020;1;4;5;1700;1655;1800;WN;2263;65;5;MDW;STL;251;0
2020;1;4;5;1305;1305;1410;WN;2361;65;0;MDW;STL;251;0
2020;1;4;5;1743;1740;2115;WN;26;155;3;MDW;TPA;997;0
2020;1;4;5;855;845;1220;WN;89;155;10;MDW;TPA;997;0
2020;1;4;5;1400;1350;1720;WN;477;150;10;MDW;TPA;997;0
2020;1;4;5;2214;2050;20;WN;514;150;84;MDW;TPA;997;1
2020;1;4;5;619;620;950;WN;979;150;-1;MDW;TPA;997;0
2020;1;4;5;1629;1625;2000;WN;1153;155;4;MDW;TPA;997;0
2020;1;4;5;1106;1040;1410;WN;1847;150;26;MDW;TPA;997;1
2020;1;4;5;1126;1105;1350;WN;280;225;21;MDW;TUS;1440;1
2020;1;4;5;1853;1845;2130;WN;422;225;8;MDW;TUS;1440;0
2020;1;4;5;1155;1150;1325;WN;145;95;5;MHT;BWI;377;0
2020;1;4;5;721;720;855;WN;420;95;1;MHT;BWI;377;0
2020;1;4;5;1854;1900;2035;WN;435;95;-6;MHT;BWI;377;0
2020;1;4;5;1008;1010;1145;WN;1061;95;-2;MHT;BWI;377;0
2020;1;4;5;2146;2130;2300;WN;2038;90;16;MHT;BWI;377;1
2020;1;4;5;613;610;745;WN;2110;95;3;MHT;BWI;377;0
2020;1;4;5;907;855;1025;WN;2266;90;12;MHT;BWI;377;0
2020;1;4;5;1457;1445;1620;WN;2437;95;12;MHT;BWI;377;0
2020;1;4;5;1724;1715;1850;WN;2611;95;9;MHT;BWI;377;0
2020;1;4;5;1555;1555;1730;WN;3226;95;0;MHT;BWI;377;0
2020;1;4;5;1316;1305;1435;WN;3691;90;11;MHT;BWI;377;0
2020;1;4;5;646;645;950;WN;2719;365;1;MHT;LAS;2356;0
2020;1;4;5;1157;1135;1500;WN;976;205;22;MHT;MCO;1142;1
2020;1;4;5;939;940;1305;WN;1933;205;-1;MHT;MCO;1142;0
2020;1;4;5;1704;1650;2010;WN;2213;200;14;MHT;MCO;1142;0
2020;1;4;5;639;640;1005;WN;2980;205;-1;MHT;MCO;1142;0
2020;1;4;5;2110;2115;30;WN;3680;195;-5;MHT;MCO;1142;0
2020;1;4;5;1028;1005;1140;WN;813;155;23;MHT;MDW;838;1
2020;1;4;5;2056;2100;2235;WN;2704;155;-4;MHT;MDW;838;0
2020;1;4;5;1807;1750;1925;WN;2888;155;17;MHT;MDW;838;1
2020;1;4;5;1416;1410;1545;WN;2900;155;6;MHT;MDW;838;0
2020;1;4;5;620;620;800;WN;3145;160;0;MHT;MDW;838;0
2020;1;4;5;1630;1630;1800;WN;312;90;0;MHT;PHL;290;0
2020;1;4;5;1547;1415;1545;WN;1082;90;92;MHT;PHL;290;1
2020;1;4;5;709;700;830;WN;1849;90;9;MHT;PHL;290;0
2020;1;4;5;919;920;1045;WN;2463;85;-1;MHT;PHL;290;0
2020;1;4;5;1214;1210;1340;WN;3316;90;4;MHT;PHL;290;0
2020;1;4;5;1853;1855;2025;WN;3685;90;-2;MHT;PHL;290;0
2020;1;4;5;1643;1635;2030;WN;1033;355;8;MHT;PHX;2279;0
2020;1;4;5;757;755;1125;WN;3241;210;2;MHT;TPA;1204;0
2020;1;4;5;1357;1350;1725;WN;3516;215;7;MHT;TPA;1204;0
2020;1;4;5;1920;1920;2035;WN;41;75;0;MSY;BHM;321;0
2020;1;4;5;1128;1120;1235;WN;521;75;8;MSY;BHM;321;0
2020;1;4;5;758;800;915;WN;1317;75;-2;MSY;BHM;321;0
2020;1;4;5;1620;1615;1740;WN;762;85;5;MSY;BNA;471;0
2020;1;4;5;736;735;855;WN;3676;80;1;MSY;BNA;471;0
2020;1;4;5;829;825;1140;WN;432;135;4;MSY;BWI;998;0
2020;1;4;5;647;650;815;WN;110;85;-3;MSY;DAL;437;0
2020;1;4;5;1750;1745;1910;WN;426;85;5;MSY;DAL;437;0
2020;1;4;5;858;855;1020;WN;467;85;3;MSY;DAL;437;0
2020;1;4;5;1507;1505;1630;WN;1936;85;2;MSY;DAL;437;0
2020;1;4;5;1159;1200;1325;WN;2101;85;-1;MSY;DAL;437;0
2020;1;4;5;2033;2035;2200;WN;3134;85;-2;MSY;DAL;437;0
2020;1;4;5;1205;1205;1445;WN;1194;100;0;MSY;FLL;673;0
2020;1;4;5;1356;1355;1505;WN;223;70;1;MSY;HOU;303;0
2020;1;4;5;1928;1930;2040;WN;570;70;-2;MSY;HOU;303;0
2020;1;4;5;2105;2100;2205;WN;623;65;5;MSY;HOU;303;0
2020;1;4;5;1144;1135;1245;WN;689;70;9;MSY;HOU;303;0
2020;1;4;5;1645;1645;1755;WN;1192;70;0;MSY;HOU;303;0
2020;1;4;5;940;945;1055;WN;1343;70;-5;MSY;HOU;303;0
2020;1;4;5;750;740;850;WN;1481;70;10;MSY;HOU;303;0
2020;1;4;5;1841;1840;1950;WN;1950;70;1;MSY;HOU;303;0
2020;1;4;5;901;905;1015;WN;2089;70;-4;MSY;HOU;303;0
2020;1;4;5;1539;1540;1650;WN;3321;70;-1;MSY;HOU;303;0
2020;1;4;5;625;630;740;WN;3502;70;-5;MSY;HOU;303;0
2020;1;4;5;840;840;1040;WN;125;240;0;MSY;LAS;1501;0
2020;1;4;5;1650;1635;1835;WN;1254;240;15;MSY;LAS;1501;0
2020;1;4;5;621;625;905;WN;458;100;-4;MSY;MCO;550;0
2020;1;4;5;1402;1400;1640;WN;1170;100;2;MSY;MCO;550;0
2020;1;4;5;2041;2010;2245;WN;2624;95;31;MSY;MCO;550;1
2020;1;4;5;1141;1145;1425;WN;3067;100;-4;MSY;MCO;550;0
2020;1;4;5;1645;1645;1855;WN;714;130;0;MSY;MDW;825;0
2020;1;4;5;1231;1230;1510;WN;169;220;1;MSY;PHX;1301;0
2020;1;4;5;1610;1610;1830;WN;85;80;0;MSY;TPA;487;0
2020;1;4;5;1241;1240;1505;WN;788;85;1;MSY;TPA;487;0
2020;1;4;5;630;630;855;WN;806;85;0;MSY;TPA;487;0
2020;1;4;5;1105;1055;1410;WN;45;135;10;OAK;ABQ;889;0
2020;1;4;5;713;700;1015;WN;406;135;13;OAK;ABQ;889;0
2020;1;4;5;1949;1920;2230;WN;527;130;29;OAK;ABQ;889;1
2020;1;4;5;1146;1120;1730;WN;882;250;26;OAK;BNA;1959;1
2020;1;4;5;1034;1010;1240;WN;783;90;24;OAK;BOI;511;1
2020;1;4;5;2007;1935;2200;WN;2612;85;32;OAK;BOI;511;1
2020;1;4;5;1657;1615;1720;WN;346;65;42;OAK;BUR;325;1
2020;1;4;5;1930;1855;2000;WN;444;65;35;OAK;BUR;325;1
2020;1;4;5;1522;1445;1550;WN;481;65;37;OAK;BUR;325;1
2020;1;4;5;1208;1135;1240;WN;891;65;33;OAK;BUR;325;1
2020;1;4;5;2104;2015;2120;WN;1150;65;49;OAK;BUR;325;1
2020;1;4;5;948;930;1035;WN;1171;65;18;OAK;BUR;325;1
2020;1;4;5;1851;1705;1810;WN;1219;65;106;OAK;BUR;325;1
2020;1;4;5;707;700;805;WN;1241;65;7;OAK;BUR;325;0
2020;1;4;5;1544;1520;1625;WN;1311;65;24;OAK;BUR;325;1
2020;1;4;5;1405;1310;1415;WN;2283;65;55;OAK;BUR;325;1
2020;1;4;5;NA;1035;1140;WN;2459;65;NA;OAK;BUR;325;NA
2020;1;4;5;1815;1750;1855;WN;2550;65;25;OAK;BUR;325;1
2020;1;4;5;NA;1220;1325;WN;2614;65;NA;OAK;BUR;325;NA
2020;1;4;5;1950;1930;2035;WN;2732;65;20;OAK;BUR;325;1
2020;1;4;5;NA;855;1000;WN;3581;65;NA;OAK;BUR;325;NA
2020;1;4;5;2151;2050;2155;WN;3589;65;61;OAK;BUR;325;1
2020;1;4;5;808;805;910;WN;3772;65;3;OAK;BUR;325;0
2020;1;4;5;1357;1310;1635;WN;494;145;47;OAK;DEN;957;1
2020;1;4;5;1710;1650;2015;WN;497;145;20;OAK;DEN;957;1
2020;1;4;5;1934;1910;2235;WN;1426;145;24;OAK;DEN;957;1
2020;1;4;5;627;630;955;WN;1502;145;-3;OAK;DEN;957;0
2020;1;4;5;1049;1015;1340;WN;1760;145;34;OAK;DEN;957;1
2020;1;4;5;2004;1940;2140;WN;223;120;24;OAK;GEG;723;1
2020;1;4;5;1017;935;1135;WN;2639;120;42;OAK;GEG;723;1
2020;1;4;5;1644;1520;2100;WN;78;220;84;OAK;HOU;1642;1
2020;1;4;5;1112;1050;1630;WN;506;220;22;OAK;HOU;1642;1
2020;1;4;5;1621;1500;1625;WN;302;85;81;OAK;LAS;407;1
2020;1;4;5;2133;2040;2205;WN;428;85;53;OAK;LAS;407;1
2020;1;4;5;1303;1245;1410;WN;500;85;18;OAK;LAS;407;1
2020;1;4;5;713;700;825;WN;565;85;13;OAK;LAS;407;0
2020;1;4;5;1029;1010;1135;WN;752;85;19;OAK;LAS;407;1
2020;1;4;5;836;830;955;WN;762;85;6;OAK;LAS;407;0
2020;1;4;5;2021;1945;2105;WN;890;80;36;OAK;LAS;407;1
2020;1;4;5;627;630;755;WN;1034;85;-3;OAK;LAS;407;0
2020;1;4;5;1454;1355;1520;WN;1585;85;59;OAK;LAS;407;1
2020;1;4;5;1203;1125;1250;WN;1918;85;38;OAK;LAS;407;1
2020;1;4;5;1620;1540;1705;WN;2632;85;40;OAK;LAS;407;1
2020;1;4;5;1643;1630;1755;WN;3327;85;13;OAK;LAS;407;0
2020;1;4;5;2145;2120;2245;WN;3396;85;25;OAK;LAS;407;1
2020;1;4;5;1751;1745;1910;WN;3940;85;6;OAK;LAS;407;0
2020;1;4;5;NA;1200;1315;WN;75;75;NA;OAK;LAX;337;NA
2020;1;4;5;927;900;1020;WN;96;80;27;OAK;LAX;337;1
2020;1;4;5;658;700;815;WN;224;75;-2;OAK;LAX;337;0
2020;1;4;5;1705;1530;1645;WN;230;75;95;OAK;LAX;337;1
2020;1;4;5;2052;2000;2120;WN;252;80;52;OAK;LAX;337;1
2020;1;4;5;844;830;945;WN;304;75;14;OAK;LAX;337;0
2020;1;4;5;NA;730;845;WN;367;75;NA;OAK;LAX;337;NA
2020;1;4;5;1556;1500;1615;WN;495;75;56;OAK;LAX;337;1
2020;1;4;5;1407;1300;1415;WN;746;75;67;OAK;LAX;337;1
2020;1;4;5;1927;1730;1845;WN;925;75;117;OAK;LAX;337;1
2020;1;4;5;1410;1400;1515;WN;1107;75;10;OAK;LAX;337;0
2020;1;4;5;2117;2100;2215;WN;1192;75;17;OAK;LAX;337;1
2020;1;4;5;1917;1830;1945;WN;1485;75;47;OAK;LAX;337;1
2020;1;4;5;1642;1600;1715;WN;1671;75;42;OAK;LAX;337;1
2020;1;4;5;610;600;715;WN;2111;75;10;OAK;LAX;337;0
2020;1;4;5;2009;1700;1815;WN;2208;75;189;OAK;LAX;337;1
2020;1;4;5;1015;1000;1115;WN;2624;75;15;OAK;LAX;337;0
2020;1;4;5;1135;1100;1215;WN;2733;75;35;OAK;LAX;337;1
2020;1;4;5;814;800;915;WN;3245;75;14;OAK;LAX;337;0
2020;1;4;5;1901;1800;1915;WN;3394;75;61;OAK;LAX;337;1
2020;1;4;5;2023;1900;2015;WN;3939;75;83;OAK;LAX;337;1
2020;1;4;5;826;755;1320;WN;3320;205;31;OAK;MCI;1489;1
2020;1;4;5;1428;1340;1905;WN;3829;205;48;OAK;MCI;1489;1
2020;1;4;5;920;905;1505;WN;79;240;15;OAK;MDW;1844;0
2020;1;4;5;1545;1425;2025;WN;514;240;80;OAK;MDW;1844;1
2020;1;4;5;620;610;1215;WN;792;245;10;OAK;MDW;1844;0
2020;1;4;5;1230;1210;1815;WN;1136;245;20;OAK;MDW;1844;1
2020;1;4;5;1759;1715;2310;WN;2091;235;44;OAK;MDW;1844;1
2020;1;4;5;1552;1445;1555;WN;84;70;67;OAK;ONT;361;1
2020;1;4;5;1114;1115;1225;WN;111;70;-1;OAK;ONT;361;0
2020;1;4;5;2029;2000;2115;WN;464;75;29;OAK;ONT;361;1
2020;1;4;5;2139;2050;2205;WN;582;75;49;OAK;ONT;361;1
2020;1;4;5;1817;1705;1820;WN;835;75;72;OAK;ONT;361;1
2020;1;4;5;1320;1245;1400;WN;898;75;35;OAK;ONT;361;1
2020;1;4;5;1921;1850;2005;WN;988;75;31;OAK;ONT;361;1
2020;1;4;5;846;845;1000;WN;991;75;1;OAK;ONT;361;0
2020;1;4;5;1009;955;1110;WN;2109;75;14;OAK;ONT;361;0
2020;1;4;5;611;610;725;WN;2373;75;1;OAK;ONT;361;0
2020;1;4;5;731;730;845;WN;2808;75;1;OAK;ONT;361;0
2020;1;4;5;1652;1540;1655;WN;3765;75;72;OAK;ONT;361;1
2020;1;4;5;921;915;1055;WN;286;100;6;OAK;PDX;543;0
2020;1;4;5;1731;1650;1830;WN;430;100;41;OAK;PDX;543;1
2020;1;4;5;622;615;755;WN;491;100;7;OAK;PDX;543;0
2020;1;4;5;2148;2115;2255;WN;644;100;33;OAK;PDX;543;1
2020;1;4;5;2029;1940;2120;WN;829;100;49;OAK;PDX;543;1
2020;1;4;5;1628;1215;1355;WN;2011;100;253;OAK;PDX;543;1
2020;1;4;5;2240;2050;2340;WN;190;110;110;OAK;PHX;646;1
2020;1;4;5;2039;1635;1930;WN;753;115;244;OAK;PHX;646;1
2020;1;4;5;1623;1300;1550;WN;933;110;203;OAK;PHX;646;1
2020;1;4;5;911;855;1145;WN;1167;110;16;OAK;PHX;646;1
2020;1;4;5;1926;1815;2110;WN;1222;115;71;OAK;PHX;646;1
2020;1;4;5;1142;1125;1415;WN;1686;110;17;OAK;PHX;646;1
2020;1;4;5;618;615;910;WN;2894;115;3;OAK;PHX;646;0
2020;1;4;5;1721;1605;1655;WN;985;50;76;OAK;RNO;180;1
2020;1;4;5;2057;2040;2130;WN;1587;50;17;OAK;RNO;180;1
2020;1;4;5;756;740;830;WN;2113;50;16;OAK;RNO;180;1
2020;1;4;5;1335;1255;1345;WN;3502;50;40;OAK;RNO;180;1
2020;1;4;5;1725;1650;1815;WN;318;85;35;OAK;SAN;446;1
2020;1;4;5;618;615;740;WN;588;85;3;OAK;SAN;446;0
2020;1;4;5;NA;800;925;WN;612;85;NA;OAK;SAN;446;NA
2020;1;4;5;1302;1250;1410;WN;639;80;12;OAK;SAN;446;0
2020;1;4;5;1510;1430;1550;WN;828;80;40;OAK;SAN;446;1
2020;1;4;5;1005;955;1120;WN;1022;85;10;OAK;SAN;446;0
2020;1;4;5;1259;1140;1305;WN;1065;85;79;OAK;SAN;446;1
2020;1;4;5;1821;1745;1910;WN;1255;85;36;OAK;SAN;446;1
2020;1;4;5;2013;1930;2055;WN;2269;85;43;OAK;SAN;446;1
2020;1;4;5;1618;1550;1715;WN;2525;85;28;OAK;SAN;446;1
2020;1;4;5;1435;1330;1455;WN;2719;85;65;OAK;SAN;446;1
2020;1;4;5;1701;1620;1745;WN;2884;85;41;OAK;SAN;446;1
